system:index,B2_median,B3_median,B4_median,B5_median,B6_median,B7_median,B8A_median,B8_median,date,name,.geo
6_120,668.0,814.0,934.0,1212.0,1503.0,1675.0,1877.0,1728.0,2024-07,Location_121,"{""type"":""Point"",""coordinates"":[111.0864785,-7.1688721]}"
6_121,666.0,860.0,851.0,1176.0,2150.0,2530.0,2763.0,2564.0,2024-07,Location_122,"{""type"":""Point"",""coordinates"":[111.12075620000002,-7.189183600000001]}"
6_122,673.0,771.0,900.0,1094.0,1286.0,1386.0,1503.0,1388.0,2024-07,Location_123,"{""type"":""Point"",""coordinates"":[111.12611110000002,-7.153611100000001]}"
6_123,851.0,1072.5,1277.5,1553.5,1813.5,2004.5,2120.0,2006.5,2024-07,Location_124,"{""type"":""Point"",""coordinates"":[110.98904900000001,-7.110817000000001]}"
6_124,681.0,954.5,1056.0,1461.0,2189.0,2445.0,2663.5,2290.0,2024-07,Location_125,"{""type"":""Point"",""coordinates"":[111.22694440000001,-7.124444399999999]}"
6_125,490.5,882.5,493.0,1377.5,4486.5,5310.0,5323.5,5063.5,2024-07,Location_126,"{""type"":""Point"",""coordinates"":[111.1661968,-7.0656962]}"
6_126,607.0,838.0,754.0,1286.0,2681.0,3100.0,3062.0,2852.0,2024-07,Location_127,"{""type"":""Point"",""coordinates"":[111.1753891,-7.0634965]}"
6_127,678.0,1020.0,782.0,1642.0,3980.0,4270.0,4613.0,4448.0,2024-07,Location_128,"{""type"":""Point"",""coordinates"":[111.20908830000002,-7.0554207]}"
6_128,675.0,874.0,1085.5,1398.0,1743.0,1994.5,2205.0,1893.0,2024-07,Location_129,"{""type"":""Point"",""coordinates"":[111.070272,-7.066728]}"
6_129,622.5,932.5,850.0,1387.0,2487.5,2740.0,2851.5,2702.5,2024-07,Location_130,"{""type"":""Point"",""coordinates"":[111.07465000000002,-7.060544]}"
6_130,631.5,865.5,1003.0,1311.0,1505.5,1680.5,1777.0,1602.0,2024-07,Location_131,"{""type"":""Point"",""coordinates"":[110.637125,-7.048347]}"
6_131,322.5,473.0,297.0,716.5,1765.0,2309.5,2362.0,2291.5,2024-07,Location_132,"{""type"":""Point"",""coordinates"":[110.651028,-7.040136]}"
6_132,397.0,623.5,414.0,957.0,2324.0,3001.5,3223.5,3035.0,2024-07,Location_133,"{""type"":""Point"",""coordinates"":[110.656631,-7.036167]}"
6_133,293.5,483.0,238.0,681.0,2459.0,3406.5,3446.5,3277.0,2024-07,Location_134,"{""type"":""Point"",""coordinates"":[110.673756,-7.025803]}"
6_134,312.0,435.5,235.5,617.5,2365.5,3328.5,3366.0,3266.0,2024-07,Location_135,"{""type"":""Point"",""coordinates"":[110.643314,-7.086841999999999]}"
6_135,339.0,529.0,267.0,785.0,2743.0,3798.0,4008.0,3798.0,2024-07,Location_136,"{""type"":""Point"",""coordinates"":[110.648469,-7.081647000000001]}"
6_136,575.5,858.5,775.5,1205.5,2539.5,3124.0,3225.5,3092.0,2024-07,Location_137,"{""type"":""Point"",""coordinates"":[110.654539,-7.078456]}"
6_137,323.0,538.0,287.0,778.0,2890.0,4158.0,4375.0,4127.0,2024-07,Location_138,"{""type"":""Point"",""coordinates"":[110.65971700000001,-7.0745190000000004]}"
6_138,351.5,612.5,351.0,947.0,2658.0,3349.5,3473.0,3378.0,2024-07,Location_139,"{""type"":""Point"",""coordinates"":[110.672519,-7.063556]}"
6_139,365.0,567.0,335.0,730.0,2437.0,3161.0,3455.0,3250.0,2024-07,Location_140,"{""type"":""Point"",""coordinates"":[110.69244200000001,-7.050322]}"
6_140,374.5,578.5,393.5,845.5,2592.0,3615.5,3795.0,3513.5,2024-07,Location_141,"{""type"":""Point"",""coordinates"":[110.70916670000001,-7.0841667]}"
6_141,2576.0,2350.0,2279.0,2326.0,2137.0,2060.0,2049.0,2066.0,2024-07,Location_142,"{""type"":""Point"",""coordinates"":[110.70921100000001,7.084239000000001]}"
6_142,535.5,814.5,770.0,1304.5,2119.0,2372.5,2582.5,2397.5,2024-07,Location_143,"{""type"":""Point"",""coordinates"":[110.78773100000001,-7.106405999999999]}"
6_143,470.0,712.0,561.0,1148.0,2314.5,2716.0,3013.0,2819.0,2024-07,Location_144,"{""type"":""Point"",""coordinates"":[110.818383,-7.121342]}"
6_144,802.0,1124.0,1533.0,2044.0,2409.0,2807.0,3091.0,2906.0,2024-07,Location_145,"{""type"":""Point"",""coordinates"":[110.82790800000001,-7.107953000000001]}"
6_145,662.5,932.0,1117.0,1648.0,1948.0,2178.5,2524.0,2188.0,2024-07,Location_146,"{""type"":""Point"",""coordinates"":[110.83319400000002,-7.097431]}"
6_146,856.0,1213.0,1573.0,2091.0,2508.0,2863.0,3175.0,2867.0,2024-07,Location_147,"{""type"":""Point"",""coordinates"":[110.82517500000002,-7.162905999999999]}"
6_147,901.0,1224.5,1557.0,2087.0,2473.5,2738.0,3132.5,2850.0,2024-07,Location_148,"{""type"":""Point"",""coordinates"":[110.851381,-7.134478]}"
6_148,812.0,1004.0,1260.5,1605.5,1785.5,1951.0,2166.5,1964.5,2024-07,Location_149,"{""type"":""Point"",""coordinates"":[110.86912800000002,-7.139614000000001]}"
6_149,470.0,712.0,561.0,1148.0,2314.5,2716.0,3013.0,2819.0,2024-07,Location_150,"{""type"":""Point"",""coordinates"":[110.818383,-7.121342]}"
6_150,735.0,968.0,1209.5,1612.0,2056.0,2371.0,2645.0,2508.5,2024-07,Location_151,"{""type"":""Point"",""coordinates"":[110.861142,-7.147392000000001]}"
6_151,756.0,965.5,1205.0,1566.5,1920.0,2167.0,2375.0,2113.0,2024-07,Location_152,"{""type"":""Point"",""coordinates"":[110.85580000000002,-7.154264]}"
6_152,749.0,951.0,1070.5,1440.0,1775.0,2053.0,2122.5,1924.0,2024-07,Location_153,"{""type"":""Point"",""coordinates"":[110.85014200000002,-7.159357999999999]}"
6_153,810.0,1097.5,1251.5,1780.0,2587.5,2889.0,3118.5,2884.0,2024-07,Location_154,"{""type"":""Point"",""coordinates"":[110.8927778,-7.1347222]}"
6_154,810.0,1078.0,1173.0,1726.5,2496.5,2898.0,3172.0,2799.5,2024-07,Location_155,"{""type"":""Point"",""coordinates"":[110.8836111,-7.122499999999999]}"
6_155,837.5,1100.0,1310.0,1727.5,2069.5,2341.5,2633.0,2423.5,2024-07,Location_156,"{""type"":""Point"",""coordinates"":[110.8947222,-7.0936111]}"
6_156,730.0,1065.5,1079.5,1686.0,2597.0,2891.0,3128.5,2891.0,2024-07,Location_157,"{""type"":""Point"",""coordinates"":[110.8986111,-7.0988889]}"
6_157,779.0,1048.5,1211.5,1571.0,1883.0,2051.0,2249.5,2096.0,2024-07,Location_158,"{""type"":""Point"",""coordinates"":[110.7861111,-6.9927778]}"
6_158,930.5,1209.5,1481.5,1866.0,2297.5,2487.0,2804.5,2518.5,2024-07,Location_159,"{""type"":""Point"",""coordinates"":[110.7830556,-6.998888900000001]}"
6_159,418.0,587.5,520.5,1059.0,1859.0,2151.0,2459.0,2110.0,2024-07,Location_160,"{""type"":""Point"",""coordinates"":[110.77222220000002,-7.0094444]}"
6_160,779.0,1107.0,1498.0,1915.0,2444.0,2702.0,2990.0,2670.0,2024-07,Location_161,"{""type"":""Point"",""coordinates"":[110.7727778,-7.041666700000001]}"
6_161,672.0,1089.0,972.0,1706.0,3156.0,3454.0,3782.0,3511.0,2024-07,Location_162,"{""type"":""Point"",""coordinates"":[110.79111110000001,-7.0616667]}"
6_162,741.5,1019.5,1163.5,1641.5,2340.5,2640.5,2908.5,2746.0,2024-07,Location_163,"{""type"":""Point"",""coordinates"":[110.8097222,-7.050277800000001]}"
6_163,489.0,762.5,546.0,1261.5,2720.0,3444.5,3703.5,3490.0,2024-07,Location_164,"{""type"":""Point"",""coordinates"":[110.85444440000002,-7.023055599999998]}"
6_164,397.5,684.5,468.0,1028.0,2248.0,2927.5,3076.0,2803.0,2024-07,Location_165,"{""type"":""Point"",""coordinates"":[110.8611111,-7.0205556]}"
6_165,633.5,917.5,1042.5,1633.0,2247.5,2638.0,2891.0,2628.0,2024-07,Location_166,"{""type"":""Point"",""coordinates"":[110.9036111,-7.029999999999999]}"
6_166,797.0,1109.0,1111.5,1530.0,2534.0,2861.0,3103.5,2868.5,2024-07,Location_167,"{""type"":""Point"",""coordinates"":[110.89027780000002,-7.035555599999999]}"
6_167,651.5,932.5,804.0,1337.5,2682.5,3186.0,3415.5,3016.0,2024-07,Location_168,"{""type"":""Point"",""coordinates"":[110.8804376,-7.041578299999999]}"
6_168,974.5,1214.0,1343.5,1709.5,2017.0,2149.5,2362.0,2185.0,2024-07,Location_169,"{""type"":""Point"",""coordinates"":[110.8480556,-7.059444399999999]}"
6_169,749.0,896.0,1051.0,1267.0,1454.0,1619.0,1766.0,1632.0,2024-07,Location_170,"{""type"":""Point"",""coordinates"":[110.9352778,-7.0583333]}"
6_170,770.5,1017.0,1162.0,1536.5,2118.0,2358.0,2584.0,2250.5,2024-07,Location_171,"{""type"":""Point"",""coordinates"":[110.94000000000001,-7.049999999999999]}"
6_171,584.0,828.0,772.0,1306.5,2045.0,2207.0,2505.5,2319.5,2024-07,Location_172,"{""type"":""Point"",""coordinates"":[110.97111110000002,-7.0194444]}"
6_172,724.0,861.0,1024.0,1308.0,1705.0,1837.0,2056.0,1839.0,2024-07,Location_173,"{""type"":""Point"",""coordinates"":[110.96666670000002,-7.0663889]}"
6_173,465.5,830.0,443.5,1340.0,4143.0,4795.0,5048.0,4871.0,2024-07,Location_174,"{""type"":""Point"",""coordinates"":[110.9769444,-7.0591667]}"
6_174,948.0,1189.5,1503.5,1877.5,2171.5,2382.0,2667.5,2391.0,2024-07,Location_175,"{""type"":""Point"",""coordinates"":[110.99381220000001,-7.084134400000001]}"
6_175,610.0,806.0,808.0,1261.0,2278.0,2668.0,2960.0,2837.0,2024-07,Location_176,"{""type"":""Point"",""coordinates"":[111.12005070000001,-7.1912087]}"
6_176,696.0,811.0,621.0,818.0,1396.0,1557.0,1625.0,1465.0,2024-07,Location_177,"{""type"":""Point"",""coordinates"":[114.1962843,-8.4399384]}"
6_177,762.0,892.0,945.0,1077.0,1518.0,1667.0,1811.0,1647.0,2024-07,Location_178,"{""type"":""Point"",""coordinates"":[114.1476776,-8.3694458]}"
6_178,731.0,838.0,818.0,1078.0,1273.0,1378.0,1474.0,1362.0,2024-07,Location_179,"{""type"":""Point"",""coordinates"":[114.148247,-8.370028]}"
6_179,600.0,652.0,592.0,811.0,992.0,1033.0,1064.0,1129.0,2024-07,Location_180,"{""type"":""Point"",""coordinates"":[114.15463160000002,-8.3695184]}"
6_180,665.0,815.0,793.0,1103.0,1382.0,1572.0,1557.0,1491.0,2024-07,Location_181,"{""type"":""Point"",""coordinates"":[114.15052900000002,-8.369253000000002]}"
6_181,623.0,565.0,445.0,548.0,739.0,837.0,758.0,933.0,2024-07,Location_182,"{""type"":""Point"",""coordinates"":[114.15686690000001,-8.3697271]}"
6_182,790.0,883.0,856.0,1165.0,1665.5,1811.5,2184.5,1833.5,2024-07,Location_183,"{""type"":""Point"",""coordinates"":[114.15889300000002,-8.372632800000002]}"
6_183,851.0,937.0,937.0,1235.0,1392.0,1536.0,1508.0,1458.0,2024-07,Location_184,"{""type"":""Point"",""coordinates"":[114.16418730000001,-8.374973299999999]}"
6_184,692.5,821.5,720.5,1086.5,1409.5,1556.0,1534.0,1526.5,2024-07,Location_185,"{""type"":""Point"",""coordinates"":[114.1705844,-8.3780627]}"
6_185,672.0,841.0,702.0,1160.0,2091.0,2375.0,2428.0,2142.0,2024-07,Location_186,"{""type"":""Point"",""coordinates"":[114.1776929,-8.378637200000002]}"
6_186,1014.5,1150.0,964.0,1448.5,2313.5,2603.0,2651.0,2485.5,2024-07,Location_187,"{""type"":""Point"",""coordinates"":[114.17983530000001,-8.376124]}"
6_187,592.0,584.0,536.5,670.0,740.0,872.0,834.5,791.0,2024-07,Location_188,"{""type"":""Point"",""coordinates"":[114.1478755,-8.3513628]}"
6_188,574.5,638.0,546.5,797.0,1120.0,1243.5,1264.0,1124.5,2024-07,Location_189,"{""type"":""Point"",""coordinates"":[114.15416830000001,-8.3567154]}"
6_189,618.0,622.0,577.5,741.0,832.0,910.5,914.5,830.5,2024-07,Location_190,"{""type"":""Point"",""coordinates"":[114.1479898,-8.3421213]}"
6_190,449.5,524.5,343.5,629.0,1410.0,1697.5,1798.0,1760.0,2024-07,Location_191,"{""type"":""Point"",""coordinates"":[114.15460440000001,-8.339752400000002]}"
6_191,685.5,778.0,515.0,946.5,2376.5,3042.5,3153.5,2962.0,2024-07,Location_192,"{""type"":""Point"",""coordinates"":[114.16049690000001,-8.3486778]}"
6_192,661.5,698.0,562.0,778.0,1218.0,1401.5,1369.0,1283.0,2024-07,Location_193,"{""type"":""Point"",""coordinates"":[114.1664591,-8.3514723]}"
6_193,1452.0,1380.0,1007.0,1551.0,3024.0,3659.0,3903.0,3574.0,2024-07,Location_194,"{""type"":""Point"",""coordinates"":[114.16546610000002,-8.357214300000003]}"
6_194,4023.0,3837.0,3579.0,4109.0,4695.0,4884.0,4927.0,4787.0,2024-07,Location_195,"{""type"":""Point"",""coordinates"":[114.1688939,-8.3616258]}"
6_195,2299.0,2331.0,2170.0,2600.5,3413.0,3722.0,3785.5,3718.5,2024-07,Location_196,"{""type"":""Point"",""coordinates"":[114.17178060000002,-8.362631799999999]}"
6_196,549.5,810.0,577.0,1192.0,2564.0,2938.5,2978.5,2726.5,2024-07,Location_197,"{""type"":""Point"",""coordinates"":[114.3533927,-8.204747]}"
6_197,372.0,545.0,322.0,812.5,2255.5,2662.0,2663.0,2509.5,2024-07,Location_198,"{""type"":""Point"",""coordinates"":[113.98328570000001,-8.2423551]}"
6_198,520.0,747.0,533.0,1115.0,2127.0,2459.0,2578.0,2382.0,2024-07,Location_199,"{""type"":""Point"",""coordinates"":[114.00414690000001,-8.2905161]}"
6_199,966.0,1108.5,1026.0,1532.0,2616.5,3126.5,3233.0,2947.0,2024-07,Location_200,"{""type"":""Point"",""coordinates"":[114.3468099,-8.2026378]}"
6_200,552.5,642.5,551.0,881.0,1269.0,1556.0,1486.5,1296.0,2024-07,Location_201,"{""type"":""Point"",""coordinates"":[114.00381170000001,-8.298972299999999]}"
6_201,651.0,778.0,643.0,1072.0,1813.0,2040.0,2156.0,2001.0,2024-07,Location_202,"{""type"":""Point"",""coordinates"":[114.15299300000001,-8.431648]}"
6_202,551.5,676.0,519.5,892.5,1590.0,1777.0,1865.0,1586.0,2024-07,Location_203,"{""type"":""Point"",""coordinates"":[114.171804,-8.433745]}"
6_203,694.5,817.0,656.0,1038.0,1656.0,1785.0,1815.0,1788.0,2024-07,Location_204,"{""type"":""Point"",""coordinates"":[114.138213,-8.385642]}"
6_204,425.0,634.0,497.0,988.0,2195.0,2535.0,2688.0,2581.0,2024-07,Location_205,"{""type"":""Point"",""coordinates"":[114.26648740000002,-8.4328869]}"
6_205,873.0,950.0,818.0,1425.0,2584.0,2628.0,2942.0,2725.0,2024-07,Location_206,"{""type"":""Point"",""coordinates"":[114.12902600000001,-8.350535999999998]}"
6_206,1413.5,1449.0,1282.5,1685.0,2411.0,2710.5,2741.0,2726.5,2024-07,Location_207,"{""type"":""Point"",""coordinates"":[114.31753090000001,-8.2967026]}"
6_207,498.0,650.0,535.5,919.0,1522.0,1818.0,1794.0,1772.0,2024-07,Location_208,"{""type"":""Point"",""coordinates"":[114.306916,-8.342623]}"
6_208,601.5,936.5,655.5,1265.0,3521.5,4095.5,4384.5,4356.5,2024-07,Location_209,"{""type"":""Point"",""coordinates"":[114.3038,-8.197635]}"
6_209,,,,,,,,,2024-07,Location_210,"{""type"":""Point"",""coordinates"":[114.271193,-8.293550999999999]}"
6_210,690.0,763.5,616.0,986.0,1640.5,1875.5,1945.5,1833.5,2024-07,Location_211,"{""type"":""Point"",""coordinates"":[113.97717930000002,-8.272696599999998]}"
6_211,1097.5,1418.0,1093.0,1992.0,3678.5,4136.5,4222.0,4207.0,2024-07,Location_212,"{""type"":""Point"",""coordinates"":[114.24082200000001,-8.270653]}"
6_212,1896.0,2071.5,1995.0,2528.0,3464.5,3696.0,3806.0,3497.0,2024-07,Location_213,"{""type"":""Point"",""coordinates"":[114.2986055,-8.260169099999999]}"
6_213,964.0,807.0,527.0,698.0,1985.0,2548.0,2425.0,2339.0,2024-07,Location_214,"{""type"":""Point"",""coordinates"":[114.19905130000001,-8.3479122]}"
6_214,148.0,166.0,127.0,196.0,382.0,446.0,459.0,404.0,2024-07,Location_215,"{""type"":""Point"",""coordinates"":[114.2345524,-8.394635]}"
6_215,559.0,772.0,539.0,1193.0,2855.0,3346.0,3688.0,3362.0,2024-07,Location_216,"{""type"":""Point"",""coordinates"":[114.23953360000002,-8.212050100000003]}"
6_216,440.0,612.0,436.0,824.0,2098.0,2503.0,2563.0,2271.0,2024-07,Location_217,"{""type"":""Point"",""coordinates"":[114.2682718,-8.434703]}"
6_217,574.0,738.0,678.0,1061.0,1570.0,1710.0,1715.0,1634.0,2024-07,Location_218,"{""type"":""Point"",""coordinates"":[114.26416670000002,-8.238722200000002]}"
6_218,465.0,678.0,418.0,920.5,2779.0,3480.5,3789.0,3454.0,2024-07,Location_219,"{""type"":""Point"",""coordinates"":[114.3040638,-8.178929]}"
6_219,297.5,291.0,205.5,291.5,473.0,552.0,549.0,541.5,2024-07,Location_220,"{""type"":""Point"",""coordinates"":[114.20646530000002,-8.3581534]}"
6_220,3297.0,3267.0,3065.5,3622.0,4336.5,4611.5,4676.0,4635.5,2024-07,Location_221,"{""type"":""Point"",""coordinates"":[114.275596,-8.178554]}"
6_221,1578.0,1369.0,1087.0,1225.0,1543.0,1586.0,1571.0,1608.0,2024-07,Location_222,"{""type"":""Point"",""coordinates"":[114.13091,-8.360878]}"
6_222,607.0,805.0,846.0,1259.0,1908.0,2231.0,2419.0,2298.0,2024-07,Location_223,"{""type"":""Point"",""coordinates"":[114.327748,-8.214996999999999]}"
6_223,602.0,810.0,850.0,1376.0,2261.0,2677.5,2945.0,2154.0,2024-07,Location_224,"{""type"":""Point"",""coordinates"":[114.290566,-8.282169999999999]}"
6_224,365.5,547.5,368.5,811.0,1936.5,2323.0,2312.5,2249.5,2024-07,Location_225,"{""type"":""Point"",""coordinates"":[114.315638,-8.270778]}"
6_225,620.5,917.5,623.0,1395.0,4539.0,4779.5,4909.5,5017.5,2024-07,Location_226,"{""type"":""Point"",""coordinates"":[114.32588200000001,-8.350716]}"
6_226,561.0,658.0,494.5,853.5,1590.5,1830.5,1848.0,1642.0,2024-07,Location_227,"{""type"":""Point"",""coordinates"":[114.25342100000002,-8.280202000000001]}"
6_227,320.0,301.0,247.0,293.0,315.0,396.0,380.0,351.0,2024-07,Location_228,"{""type"":""Point"",""coordinates"":[114.148454,-8.417401]}"
6_228,653.0,859.0,856.0,1340.0,2072.0,2333.0,2643.0,2401.0,2024-07,Location_229,"{""type"":""Point"",""coordinates"":[114.276055,-8.245303]}"
6_229,1134.0,1240.0,1039.5,1483.0,2436.0,2703.5,2838.0,2811.5,2024-07,Location_230,"{""type"":""Point"",""coordinates"":[114.23211110000001,-8.204277800000002]}"
6_230,770.5,965.5,1091.0,1617.0,2577.0,3017.0,3356.5,2756.0,2024-07,Location_231,"{""type"":""Point"",""coordinates"":[114.29491800000001,-8.341548999999999]}"
6_231,729.0,840.0,817.0,1076.0,1167.0,1326.0,1278.0,1216.0,2024-07,Location_232,"{""type"":""Point"",""coordinates"":[114.13310900000002,-8.367022]}"
6_232,682.5,819.0,616.0,1036.5,1696.0,1977.0,1967.0,1798.0,2024-07,Location_233,"{""type"":""Point"",""coordinates"":[114.3350353,-8.279046600000001]}"
6_233,749.0,973.5,829.5,1445.5,2548.0,2884.5,3039.0,2843.0,2024-07,Location_234,"{""type"":""Point"",""coordinates"":[114.2858617,-8.3017279]}"
6_234,688.0,845.0,764.0,1133.0,1790.0,1938.0,2111.0,2126.0,2024-07,Location_235,"{""type"":""Point"",""coordinates"":[114.0466553,-8.3142929]}"
6_235,335.5,461.5,289.0,652.5,1610.0,1956.5,2082.5,1984.5,2024-07,Location_236,"{""type"":""Point"",""coordinates"":[114.3098021,-8.159606299999998]}"
6_236,1516.0,1315.0,949.0,1093.0,2245.0,3319.0,3404.0,3262.0,2024-07,Location_237,"{""type"":""Point"",""coordinates"":[114.29884800000002,-8.308256300000002]}"
6_237,708.0,850.0,816.0,1105.0,1312.0,1529.0,1406.0,1506.0,2024-07,Location_238,"{""type"":""Point"",""coordinates"":[114.15807200000002,-8.394306999999998]}"
6_238,263.5,467.0,251.5,744.0,2888.0,3740.0,3930.5,3620.0,2024-07,Location_239,"{""type"":""Point"",""coordinates"":[114.303517,-8.292586]}"
6_239,802.0,992.0,1049.0,1502.0,2070.0,2296.0,2450.0,2329.0,2024-07,Location_240,"{""type"":""Point"",""coordinates"":[113.96911100000001,-8.297111]}"
6_240,337.5,411.0,396.5,601.0,728.5,808.0,888.0,649.5,2024-07,Location_241,"{""type"":""Point"",""coordinates"":[114.27691200000001,-8.336008]}"
6_241,460.0,631.0,499.0,940.0,1739.0,2116.0,2207.0,2051.0,2024-07,Location_242,"{""type"":""Point"",""coordinates"":[114.32554300000001,-8.2760732]}"
6_242,1967.0,1914.0,1756.0,1946.0,2207.0,2407.5,2311.5,2459.5,2024-07,Location_243,"{""type"":""Point"",""coordinates"":[114.0461483,-8.303837200000002]}"
6_243,429.5,595.0,368.5,776.5,1809.0,2285.5,2341.0,2349.5,2024-07,Location_244,"{""type"":""Point"",""coordinates"":[114.32784600000001,-8.192827]}"
6_244,4173.5,4005.5,3714.0,4240.5,4938.5,5224.0,5250.0,5379.5,2024-07,Location_245,"{""type"":""Point"",""coordinates"":[114.29540800000001,-8.193423]}"
6_245,679.0,888.0,972.0,1469.5,2303.5,2680.5,2858.0,2692.0,2024-07,Location_246,"{""type"":""Point"",""coordinates"":[114.31536,-8.162765]}"
6_246,586.0,750.0,619.0,1070.0,1425.0,1589.0,1669.0,1399.0,2024-07,Location_247,"{""type"":""Point"",""coordinates"":[114.21447240000002,-8.3691211]}"
6_247,1215.0,1326.0,1308.0,1654.0,2001.0,2227.0,2257.0,2041.0,2024-07,Location_248,"{""type"":""Point"",""coordinates"":[114.123723,-8.330845]}"
6_248,455.0,664.0,522.0,1040.0,2110.5,2438.0,2760.5,2470.0,2024-07,Location_249,"{""type"":""Point"",""coordinates"":[114.33727,-8.198273]}"
6_249,6004.0,5624.0,5378.0,5919.0,6320.0,6525.0,6493.0,6314.0,2024-07,Location_250,"{""type"":""Point"",""coordinates"":[114.125658,-8.338617]}"
6_250,1759.0,1849.0,1654.5,2040.0,2870.0,3149.5,3246.0,3095.5,2024-07,Location_251,"{""type"":""Point"",""coordinates"":[114.2785,-8.182106]}"
6_251,225.0,219.5,147.0,248.0,621.5,829.5,847.5,770.5,2024-07,Location_252,"{""type"":""Point"",""coordinates"":[114.226313,-8.258714999999999]}"
6_252,352.0,365.0,302.5,453.5,841.0,999.0,1052.5,1029.5,2024-07,Location_253,"{""type"":""Point"",""coordinates"":[114.31352300000002,-8.205963999999998]}"
6_253,2028.5,2098.5,1962.0,2405.0,3051.5,3333.0,3524.0,3149.0,2024-07,Location_254,"{""type"":""Point"",""coordinates"":[114.145575,-8.408056]}"
6_254,1317.0,1243.0,1007.0,1292.0,2215.0,2730.0,3163.0,3043.0,2024-07,Location_255,"{""type"":""Point"",""coordinates"":[114.30290210000001,-8.3119082]}"
6_255,545.0,666.5,523.0,945.5,1957.0,2207.5,2326.5,2175.5,2024-07,Location_256,"{""type"":""Point"",""coordinates"":[114.17407800000001,-8.438094000000001]}"
6_256,590.0,711.0,441.0,892.0,2616.0,3348.0,3419.0,3140.0,2024-07,Location_257,"{""type"":""Point"",""coordinates"":[114.25586760000002,-8.421188100000002]}"
6_257,704.0,766.0,550.0,946.0,2430.0,2935.0,2965.0,3035.0,2024-07,Location_258,"{""type"":""Point"",""coordinates"":[114.1861338,-8.325714300000001]}"
6_258,,,,,,,,,2024-07,Location_259,"{""type"":""Point"",""coordinates"":[114.13495400000001,-8.373437]}"
6_259,3579.0,3307.5,2960.0,3366.0,3856.0,3982.5,4000.5,4263.0,2024-07,Location_260,"{""type"":""Point"",""coordinates"":[114.3054237,-8.2650836]}"
6_260,1262.5,1159.5,992.0,1170.0,1383.5,1507.0,1472.5,1494.5,2024-07,Location_261,"{""type"":""Point"",""coordinates"":[114.11769600000001,-8.309671]}"
6_261,485.5,760.5,606.5,1167.5,1827.5,2134.5,2059.5,1875.0,2024-07,Location_262,"{""type"":""Point"",""coordinates"":[114.323338,-8.172682]}"
6_262,434.0,571.0,395.0,836.0,2192.0,2772.0,2859.0,2750.0,2024-07,Location_263,"{""type"":""Point"",""coordinates"":[114.26918340000002,-8.3341696]}"
6_263,708.0,841.0,765.0,1103.0,1969.0,2200.0,2302.0,1944.0,2024-07,Location_264,"{""type"":""Point"",""coordinates"":[113.9665836,-8.3027146]}"
6_264,825.0,1066.0,1024.0,1591.0,2587.0,2962.0,3202.0,3049.0,2024-07,Location_265,"{""type"":""Point"",""coordinates"":[113.96554690000002,-8.307916200000001]}"
6_265,588.0,719.0,579.0,910.0,1657.5,1943.0,2064.5,1997.5,2024-07,Location_266,"{""type"":""Point"",""coordinates"":[113.9756156,-8.2754126]}"
6_266,1144.0,1320.5,1448.0,1844.5,2255.5,2475.5,2609.5,2283.5,2024-07,Location_267,"{""type"":""Point"",""coordinates"":[114.0039126,-8.2875461]}"
6_267,422.0,481.0,313.0,575.0,1931.0,2651.0,2616.0,2778.0,2024-07,Location_268,"{""type"":""Point"",""coordinates"":[114.0453725,-8.2919613]}"
6_268,520.0,649.0,419.0,878.0,2534.0,3326.0,3452.0,3254.0,2024-07,Location_269,"{""type"":""Point"",""coordinates"":[114.113042,-8.294609]}"
6_269,801.0,981.0,900.0,1527.0,2321.0,2807.0,2846.0,2813.0,2024-07,Location_270,"{""type"":""Point"",""coordinates"":[114.11483,-8.300432]}"
6_270,465.0,452.0,360.0,486.0,643.0,676.0,705.0,676.0,2024-07,Location_271,"{""type"":""Point"",""coordinates"":[114.153744,-8.433269000000001]}"
6_271,746.0,822.0,752.0,1008.0,1303.0,1399.0,1449.0,1294.0,2024-07,Location_272,"{""type"":""Point"",""coordinates"":[114.156632,-8.388400999999998]}"
6_272,355.5,532.0,348.0,861.5,2110.5,2597.0,2630.5,2686.0,2024-07,Location_273,"{""type"":""Point"",""coordinates"":[114.317459,-8.318094]}"
6_273,2776.5,2808.0,2604.5,3128.5,3880.5,4185.5,4276.0,4206.5,2024-07,Location_274,"{""type"":""Point"",""coordinates"":[114.11559820000001,-8.5267623]}"
6_274,691.0,835.0,694.0,1144.0,2464.0,2960.0,3326.0,2829.0,2024-07,Location_275,"{""type"":""Point"",""coordinates"":[114.1125919,-8.5454903]}"
6_275,1747.0,1673.5,1529.0,1912.0,2680.0,3031.5,3086.0,2999.0,2024-07,Location_276,"{""type"":""Point"",""coordinates"":[114.1140169,-8.5729655]}"
6_276,904.0,1033.0,986.5,1448.5,2442.0,2924.0,3107.5,2795.5,2024-07,Location_277,"{""type"":""Point"",""coordinates"":[114.27097,-8.496635]}"
6_277,572.0,755.5,542.5,1065.5,2926.0,3776.5,3970.5,3612.0,2024-07,Location_278,"{""type"":""Point"",""coordinates"":[114.32112200000002,-8.507795]}"
6_278,549.5,810.0,577.0,1192.0,2564.0,2938.5,2978.5,2726.5,2024-07,Location_279,"{""type"":""Point"",""coordinates"":[114.3533927,-8.204747]}"
6_279,372.0,545.0,322.0,812.5,2255.5,2662.0,2663.0,2509.5,2024-07,Location_280,"{""type"":""Point"",""coordinates"":[113.98328570000001,-8.2423551]}"
